"id";"Name";"SkillLevel";"Effect";"Available";"Unlocked"
2174;"Monado Speed";4;"[""Increases the accuracy and evasion rate of the team by 36% at max Affinity""]";0;0
2175;"Monado Speed";5;"[""Increases the accuracy and evasion rate of the team by 40% at max Affinity""]";0;0
2176;"Salvaging Mastery";1;"[""Knowledge related to salvaging""]";0;0
2177;"Salvaging Mastery";2;"[""Knowledge related to salvaging""]";0;0
2178;"Salvaging Mastery";3;"[""Knowledge related to salvaging""]";0;0
2179;"Keen Eye";1;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2180;"Keen Eye";2;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2181;"Keen Eye";3;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2182;"Ancient Wisdom";1;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2183;"Ancient Wisdom";2;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2184;"Ancient Wisdom";3;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2185;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
2186;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
2187;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
2188;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
2189;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
2190;"Hidden Thorn";1;"[""Spawns a small HP Potion on hit, with a 60% chance to spawn 2""]";0;0
2191;"Hidden Thorn";2;"[""Spawns a small HP Potion on hit, with a 70% chance to spawn 2""]";0;0
2192;"Hidden Thorn";3;"[""Spawns a small HP Potion on hit, with a 80% chance to spawn 2""]";0;0
2193;"Hidden Thorn";4;"[""Spawns a small HP Potion on hit, with a 90% chance to spawn 2""]";0;0
2194;"Hidden Thorn";5;"[""Spawns a small HP Potion on hit, with a 100% chance to spawn 2""]";0;0
2195;"Power Smash";1;"[""Absorbs 60% of critical damage dealt as HP""]";0;0
2196;"Power Smash";2;"[""Absorbs 70% of critical damage dealt as HP""]";0;0
2197;"Power Smash";3;"[""Absorbs 80% of critical damage dealt as HP""]";0;0
2198;"Power Smash";4;"[""Absorbs 90% of critical damage dealt as HP""]";0;0
2199;"Power Smash";5;"[""Absorbs 100% of critical damage dealt as HP""]";0;0
2200;"Lacerate";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
2201;"Lacerate";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
2202;"Lacerate";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
2203;"Lacerate";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
2204;"Lacerate";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
2205;"Warrior Valkyrie";1;"[""Increases party critical hit rate by 20% at max Affinity""]";0;0
2206;"Warrior Valkyrie";2;"[""Increases party critical hit rate by 25% at max Affinity""]";0;0
2207;"Warrior Valkyrie";3;"[""Increases party critical hit rate by 30% at max Affinity""]";0;0
2208;"Warrior Valkyrie";4;"[""Increases party critical hit rate by 35% at max Affinity""]";0;0
2209;"Warrior Valkyrie";5;"[""Increases party critical hit rate by 40% at max Affinity""]";0;0
2210;"Explosion of Energy";1;"[""Increases damage dealt by 5% each time a critical hit is dealt (max:300)""]";0;0
2211;"Explosion of Energy";2;"[""Increases damage dealt by 7% each time a critical hit is dealt (max:300)""]";0;0
2212;"Explosion of Energy";3;"[""Increases damage dealt by 10% each time a critical hit is dealt (max:300)""]";0;0
2213;"Explosion of Energy";4;"[""Increases damage dealt by 12% each time a critical hit is dealt (max:300)""]";0;0
2214;"Explosion of Energy";5;"[""Increases damage dealt by 15% each time a critical hit is dealt (max:300)""]";0;0
2215;"Unwavering Courage";1;"[""20% more damage dealt for each enemy in the battle (max: 250%)""]";0;0
2216;"Unwavering Courage";2;"[""25% more damage dealt for each enemy in the battle (max: 250%)""]";0;0
2217;"Unwavering Courage";3;"[""30% more damage dealt for each enemy in the battle (max: 250%)""]";0;0
2218;"Unwavering Courage";4;"[""35% more damage dealt for each enemy in the battle (max: 250%)""]";0;0
2219;"Unwavering Courage";5;"[""40% more damage dealt for each enemy in the battle (max: 250%)""]";0;0
2220;"Ichthyology";1;"[""Knowledge related to fish""]";0;0
2221;"Ichthyology";2;"[""Knowledge related to fish""]";0;0
2222;"Ichthyology";3;"[""Knowledge related to fish""]";0;0
2223;"Fortitude";1;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2224;"Fortitude";2;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2225;"Fortitude";3;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2226;"Nopon Wisdom";1;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
2227;"Nopon Wisdom";2;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
2228;"Nopon Wisdom";3;"[""Knowledge related to Nopon. Decode writing, speak Nopon, etc""]";0;0
2229;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
2230;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
2231;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
2232;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
2233;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart""]";0;0
2234;"Go! Great Star!";2;"[""Spawns a small HP Potion on hit, with a 70% chance to spawn 2""]";0;0
2235;"Go! Great Star!";3;"[""Spawns a small HP Potion on hit, with a 80% chance to spawn 2""]";0;0
2236;"Go! Great Star!";4;"[""Spawns a small HP Potion on hit, with a 90% chance to spawn 2""]";0;0
2237;"Go! Great Star!";5;"[""Spawns a small HP Potion on hit, with a 100% chance to spawn 2""]";0;0
2238;"Go! Great Star!";1;"[""Spawns a small HP Potion on hit, with a 60% chance to spawn 2""]";0;0
2239;"Go! Shooting Star!";2;"[""When landing a hit, restores 35% of damage dealt to the whole party""]";0;0
2240;"Go! Shooting Star!";3;"[""When landing a hit, restores 40% of damage dealt to the whole party""]";0;0
2241;"Go! Shooting Star!";4;"[""When landing a hit, restores 45% of damage dealt to the whole party""]";0;0
2242;"Go! Shooting Star!";5;"[""When landing a hit, restores 50% of damage dealt to the whole party""]";0;0
2243;"Go! Shooting Star!";1;"[""When landing a hit, restores 30% of damage dealt to the whole party""]";0;0
2244;"Go! Lucky Star!";2;"[""Adds a 70% chance of dealing a guard-annulling attack.""]";0;0
2245;"Go! Lucky Star!";3;"[""Adds a 80% chance of dealing a guard-annulling attack.""]";0;0
2246;"Go! Lucky Star!";4;"[""Adds a 90% chance of dealing a guard-annulling attack.""]";0;0
2247;"Go! Lucky Star!";5;"[""Adds a 100% chance of dealing a guard-annulling attack.""]";0;0
2248;"Go! Lucky Star!";1;"[""Adds a 60% chance of dealing a guard-annulling attack.""]";0;0
2249;"Pyrotechnics";2;"[""Increases damage dealt by party by 225% when a Launched enemy is hit.""]";0;0
2250;"Pyrotechnics";3;"[""Increases damage dealt by party by 250% when a Launched enemy is hit.""]";0;0
2251;"Pyrotechnics";4;"[""Increases damage dealt by party by 275% when a Launched enemy is hit.""]";0;0
2252;"Pyrotechnics";5;"[""Increases damage dealt by party by 300% when a Launched enemy is hit.""]";0;0
2253;"Pyrotechnics";1;"[""Increases damage dealt by party by 200% when a Launched enemy is hit.""]";0;0
2254;"Gathering Sparks";2;"[""Increases damage dealt by 70% per HP Potion picked up (max: 500%).""]";0;0
2255;"Gathering Sparks";3;"[""Increases damage dealt by 80% per HP Potion picked up (max: 500%).""]";0;0
2256;"Gathering Sparks";4;"[""Increases damage dealt by 90% per HP Potion picked up (max: 500%).""]";0;0
2257;"Gathering Sparks";5;"[""Increases damage dealt by 100% per HP Potion picked up (max: 500%).""]";0;0
2258;"Gathering Sparks";1;"[""Increases damage dealt by 60% per HP Potion picked up (max: 500%).""]";0;0
2259;"Alchemy Adept";2;"[""Boosts Fusion Combo effect by 36%.""]";0;0
2260;"Alchemy Adept";3;"[""Boosts Fusion Combo effect by 42%.""]";0;0
2261;"Alchemy Adept";4;"[""Boosts Fusion Combo effect by 48%.""]";0;0
2262;"Alchemy Adept";5;"[""Boosts Fusion Combo effect by 60%.""]";0;0
2263;"Alchemy Adept";1;"[""Boosts Fusion Combo effect by 30%.""]";0;0
2264;"Ardent Cooking";2;"[""The power to prepare food like Pyra's. Skill exclusive to Crossette""]";0;0
2265;"Ardent Cooking";3;"[""The power to prepare food like Pyra's. Skill exclusive to Crossette""]";0;0
2266;"Ardent Cooking";4;"[""The power to prepare food like Pyra's. Skill exclusive to Crossette""]";0;0
2267;"Ardent Cooking";5;"[""The power to prepare food like Pyra's. Skill exclusive to Crossette""]";0;0
2268;"Ardent Cooking";1;"[""The power to prepare food like Pyra's. Skill exclusive to Crossette""]";0;0
2269;"Agronomy";2;"[""Knowledge related to vegetables""]";0;0
2270;"Agronomy";3;"[""Knowledge related to vegetables""]";0;0
2271;"Fortitude";1;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2272;"Fortitude";2;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2273;"Agronomy";1;"[""Knowledge related to vegetables""]";0;0
2274;"Fortitude";4;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2275;"Fortitude";5;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2276;"Fortitude";3;"[""The power to endure hardships. It even helps cope with boring jobs""]";0;0
2277;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
2278;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
2279;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
2280;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
2281;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
2282;"Fuga Daemonum";1;"[""When landing a hit, restores 6% of damage dealt to the whole party""]";0;0
2283;"Fuga Daemonum";2;"[""When landing a hit, restores 7% of damage dealt to the whole party""]";0;0
2284;"Fuga Daemonum";3;"[""When landing a hit, restores 8% of damage dealt to the whole party""]";0;0
2285;"Fuga Daemonum";4;"[""When landing a hit, restores 9% of damage dealt to the whole party""]";0;0
2286;"Fuga Daemonum";5;"[""When landing a hit, restores 10% of damage dealt to the whole party""]";0;0
2287;"Lacerna Noctis";1;"[""On using Special, has 60% chance to purge enemy rage status""]";0;0
2288;"Lacerna Noctis";2;"[""On using Special, has 70% chance to purge enemy rage status""]";0;0
2289;"Lacerna Noctis";3;"[""On using Special, has 80% chance to purge enemy rage status""]";0;0
2290;"Lacerna Noctis";4;"[""On using Special, has 90% chance to purge enemy rage status""]";0;0
2291;"Lacerna Noctis";5;"[""On using Special, has 100% chance to purge enemy rage status""]";0;0
2292;"Ex Tenebris Lux";1;"[""On Special, Driver receives afterimage, evading next 4 attack(s).""]";0;0
2293;"Ex Tenebris Lux";2;"[""On Special, Driver receives afterimage, evading next 4 attack(s).""]";0;0
2294;"Ex Tenebris Lux";3;"[""On Special, Driver receives afterimage, evading next 5 attack(s).""]";0;0
2295;"Ex Tenebris Lux";4;"[""On Special, Driver receives afterimage, evading next 5 attack(s).""]";0;0
2296;"Ex Tenebris Lux";5;"[""On Special, Driver receives afterimage, evading next 6 attack(s).""]";0;0
2297;"Ensis Lucis";1;"[""Increases dmg. dealt by 90% and eva. rate by 15% when Affinity is at max""]";0;0
2298;"Ensis Lucis";2;"[""Increases dmg. dealt by 105% and eva. rate by 17% when Affinity is at max""]";0;0
2299;"Ensis Lucis";3;"[""Increases dmg. dealt by 120% and eva. rate by 20% when Affinity is at max""]";0;0
2300;"Ensis Lucis";4;"[""Increases dmg. dealt by 135% and eva. rate by 22% when Affinity is at max""]";0;0
2301;"Ensis Lucis";5;"[""Increases dmg. dealt by 150% and eva. rate by 25% when Affinity is at max""]";0;0
2302;"Alae Custodiae";1;"[""Fills the Party Gauge by 8 for each critical hit delivered""]";0;0
2303;"Alae Custodiae";2;"[""Fills the Party Gauge by 10 for each critical hit delivered""]";0;0
2304;"Alae Custodiae";3;"[""Fills the Party Gauge by 12 for each critical hit delivered""]";0;0
2305;"Alae Custodiae";4;"[""Fills the Party Gauge by 14 for each critical hit delivered""]";0;0
2306;"Alae Custodiae";5;"[""Fills the Party Gauge by 16 for each critical hit delivered""]";0;0
2307;"Ictus";1;"[""Boosts recharge for Driver Arts by 0.5 when you evade an attack""]";0;0
2308;"Ictus";2;"[""Boosts recharge for Driver Arts by 1 when you evade an attack""]";0;0
2309;"Ictus";3;"[""Boosts recharge for Driver Arts by 1.5 when you evade an attack""]";0;0
2310;"Ictus";4;"[""Boosts recharge for Driver Arts by 2 when you evade an attack""]";0;0
2311;"Ictus";5;"[""Boosts recharge for Driver Arts by 2.5 when you evade an attack""]";0;0
2312;"Light Mastery";1;"[""The power of a Light Blade""]";0;0
2313;"Light Mastery";2;"[""The power of a Light Blade""]";0;0
2314;"Light Mastery";3;"[""The power of a Light Blade""]";0;0
2315;"Light Mastery";4;"[""The power of a Light Blade""]";0;0
2316;"Light Mastery";5;"[""The power of a Light Blade""]";0;0
2317;"Forestry";1;"[""Knowledge related to trees""]";0;0
2318;"Forestry";2;"[""Knowledge related to trees""]";0;0
2319;"Forestry";3;"[""Knowledge related to trees""]";0;0
2320;"Ancient Wisdom";1;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2321;"Ancient Wisdom";2;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2322;"Ancient Wisdom";3;"[""Knowledge of ancient civilizations. Used to decode writing, etc""]";0;0
2323;"Affinity";1;"[""Unlocks level 1 of the Affinity Chart""]";0;0
2324;"Affinity";2;"[""Unlocks level 2 of the Affinity Chart""]";0;0
2325;"Affinity";3;"[""Unlocks level 3 of the Affinity Chart""]";0;0
2326;"Affinity";4;"[""Unlocks level 4 of the Affinity Chart""]";0;0
2327;"Affinity";5;"[""Unlocks level 5 of the Affinity Chart"", ""Affinity bond will be easier to sustain""]";0;0
2328;"Sliding Singer";1;"[""Increases damage dealt to higher-level enemies by 60%""]";0;0
2329;"Sliding Singer";2;"[""Increases damage dealt to higher-level enemies by 70%""]";0;0
2330;"Sliding Singer";3;"[""Increases damage dealt to higher-level enemies by 80%""]";0;0
2331;"Sliding Singer";4;"[""Increases damage dealt to higher-level enemies by 90%""]";0;0
2332;"Sliding Singer";5;"[""Increases damage dealt to higher-level enemies by 100%""]";0;0
2333;"Hundred Shells";1;"[""Increases damage dealt from the back by 100%""]";0;0
2334;"Hundred Shells";2;"[""Increases damage dealt from the back by 110%""]";0;0
2335;"Hundred Shells";3;"[""Increases damage dealt from the back by 120%""]";0;0
2336;"Hundred Shells";4;"[""Increases damage dealt from the back by 130%""]";0;0
2337;"Hundred Shells";5;"[""Increases damage dealt from the back by 150%""]";0;0
2338;"Violent Streak";1;"[""Adds a 60% chance of dealing a guard-annulling attack.""]";0;0
2339;"Violent Streak";2;"[""Adds a 70% chance of dealing a guard-annulling attack.""]";0;0
2340;"Violent Streak";3;"[""Adds a 80% chance of dealing a guard-annulling attack.""]";0;0
2341;"Violent Streak";4;"[""Adds a 90% chance of dealing a guard-annulling attack.""]";0;0
2342;"Violent Streak";5;"[""Adds a 100% chance of dealing a guard-annulling attack.""]";0;0
2343;"Overdrive";1;"[""With Elma in battle, press R and - to engage. Uses Party Gauge, lasts 50 seconds""]";0;0
2344;"Overdrive";2;"[""With Elma in battle, press R and - to engage. Uses Party Gauge, lasts 60 seconds""]";0;0
2345;"Overdrive";3;"[""With Elma in battle, press R and - to engage. Uses Party Gauge, lasts 70 seconds""]";0;0
2346;"Overdrive";4;"[""With Elma in battle, press R and - to engage. Uses Party Gauge, lasts 80 seconds""]";0;0
2347;"Overdrive";5;"[""With Elma in battle, press R and - to engage. Uses Party Gauge, lasts 90 seconds""]";0;0
2348;"Crisis Catalyst";1;"[""Increases damage dealt by 90% and critical rate by 20% at max Affinity""]";0;0
2349;"Crisis Catalyst";2;"[""Increases damage dealt by 105% and critical rate by 25% at max Affinity""]";0;0
2350;"Crisis Catalyst";3;"[""Increases damage dealt by 120% and critical rate by 30% at max Affinity""]";0;0
2351;"Crisis Catalyst";4;"[""Increases damage dealt by 135% and critical rate by 35% at max Affinity""]";0;0
2352;"Crisis Catalyst";5;"[""Increases damage dealt by 150% and critical rate by 40% at max Affinity""]";0;0
2353;"Background Noise";1;"[""Increases damage dealt from the back by 30%""]";0;0
2354;"Background Noise";2;"[""Increases damage dealt from the back by 60%""]";0;0
2355;"Background Noise";3;"[""Increases damage dealt from the back by 90%""]";0;0
2356;"Background Noise";4;"[""Increases damage dealt from the back by 120%""]";0;0
2357;"Background Noise";5;"[""Increases damage dealt from the back by 150%""]";0;0
2358;"Keen Eye";1;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2359;"Keen Eye";2;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2360;"Keen Eye";3;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2361;"Keen Eye";4;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2362;"Keen Eye";5;"[""The power to see things clearly. Used to notice small changes, etc""]";0;0
2363;"Focus";1;"[""The power to focus on one thing. Also used to control one's power""]";0;0
2364;"Focus";2;"[""The power to focus on one thing. Also used to control one's power""]";0;0
