"id";"Name";"Category";"Type";"IsDriver";"LowestLevel";"HighestLevel";"Location";"DLCRequired";"SpawnCondition";"Drops";"Available";"Beaten"
826;"Odolera Ropl";"Normal";74;0;47;49;282;0;"Any";"[{""Name"": ""Earth Def Up IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Knockback Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Arms Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Specials Lv 1 Plus IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.8%""},{""Name"": ""Assassin Shoes"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Assassin Shoes"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Sphere Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
827;"Sarabashi Ropl";"Normal";74;0;80;82;212;0;"Any";"[{""Name"": ""Wind Absorb"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""7.2%""},{""Name"": ""Indoor Attack Up V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Master Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""6.0%""},{""Name"": ""Master Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.0%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
828;"Valt Ropl";"Normal";74;0;49;51;421;0;"Any";"[{""Name"": ""Aerial Hunter III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Arts Aggro Boost III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.6%""},{""Name"": ""Sphere Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Topple Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Boxer Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Boxer Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
829;"Armored Brennan";"Unique";74;0;86;0;212;0;"Any";"[{""Name"": ""Beast Hunter V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Emergency Guard V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Affinity MAX Evade V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""6.0%""},{""Name"": ""Spiral Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""9.0%""},{""Name"": ""Ceramic Belt"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Ceramic Belt"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""20.0%""},{""Name"": ""Rare Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""13.0%""},{""Name"": ""Legendary Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""3.9%""}]";0;0
830;"Ancient Sauros";"Minor";75;0;90;92;78;0;"Any";"[{""Name"": ""Knockback Resist V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Telepathy V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Master Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""6.0%""},{""Name"": ""Master Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.0%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
831;"Deimos Sauros";"Normal";75;0;90;92;268;0;"Any";"[{""Name"": ""Hunter's Chemistry V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Range Boost Up V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Reflect Damage Up V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""9.0%""},{""Name"": ""Diamond"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""6.0%""},{""Name"": ""Diamond"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.0%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
832;"Leonine Sadie";"Unique";75;0;95;0;287;0;"Any";"[{""Name"": ""Winonaite Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""9%""},{""Name"": ""Opening Art V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""8.4%""},{""Name"": ""Damage Heal V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""7.2%""},{""Name"": ""Break Resist V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""6%""},{""Name"": ""Titanium Vest"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Titanium Vest"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""20%""},{""Name"": ""Rare Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""13%""},{""Name"": ""Legendary Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""3.9%""}]";0;0
833;"Rampaging Sauros";"Quest";75;0;91;0;78;0;"Quest";"[{""Name"": ""Blade Combo Boost V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""6.0%""},{""Name"": ""Spiral Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""9.0%""},{""Name"": ""Diamond"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.0%""},{""Name"": ""Omega Drive"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""6.0%""},{""Name"": ""Omega Drive"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.0%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
834;"Rampaging Sauros";"Quest";75;0;36;0;78;0;"Quest";"[{""Name"": ""Telepathy II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Wood Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Nacre Choker"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Love Thread"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Love Thread"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
835;"Goliath Sauros";"Challenge";75;0;110;0;1;0;"Challenge";"[]";0;0
836;"Armor Scorpox";"Normal";76;0;28;30;224;0;"Any";"[{""Name"": ""Light Def Up II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Classic Medal"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Bolt Hat"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Bolt Hat"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Assault Stone"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Assault Stone"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""5.0%""}]";0;0
837;"Lun Scorpox";"Normal";76;0;44;47;406;0;"Any";"[{""Name"": ""Specials Lv 3 Plus III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Swift Evasion III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Hero Gloves"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Phantom Feather"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Phantom Feather"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Opal Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""10.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
838;"Sinon Scorpox";"Normal";76;0;47;49;423;0;"Any";"[{""Name"": ""Earth Def Up IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Knockback Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Arms Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Specials Lv 1 Plus IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.8%""},{""Name"": ""Assassin Shoes"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Assassin Shoes"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Sphere Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
839;"Scheele Scorpox";"Challenge";76;0;60;0;1;0;"Challenge";"[]";0;0
840;"Crane Serprond";"Salvage";77;0;40;44;33;0;"Any";"[{""Name"": ""Affinity MAX Atk III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Physical Defense Up III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Berserk Ring"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.0%""},{""Name"": ""Ureilite Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""10.8%""},{""Name"": ""Leader's Eyepatch"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Leader's Eyepatch"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
841;"Eclipse Serprond";"Normal";77;0;44;46;390;0;"Any";"[{""Name"": ""Movement Heal III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Critical Up III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.6%""},{""Name"": ""Light Def Up IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Hero Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Gold Nopon Mask"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""6.0%""},{""Name"": ""Gold Nopon Mask"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.0%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
842;"Straat Serprond";"Salvage";77;0;56;60;479;0;"Any";"[{""Name"": ""Arts Aggro Boost IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Affinity MAX Evade IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.0%""},{""Name"": ""Optical Headband"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Break Resist IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.0%""},{""Name"": ""Jet Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Jet Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
843;"Urobas Serprond";"Salvage";77;0;32;43;212;0;"Any";"[{""Name"": ""Specials Lv 3 Plus II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Ambush Boost II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Endurance II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Rainbow Gloves"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Rainbow Gloves"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Pentagon Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""12.6%""},{""Name"": ""Spike Defense II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""13.5%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
844;"Vaids Serprond";"Salvage";77;0;47;51;434;0;"Any";"[{""Name"": ""Aerial Hunter III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Arts Aggro Boost III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.6%""},{""Name"": ""Sphere Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Topple Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Boxer Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Boxer Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
845;"Zeoth Serprond";"Normal";77;0;60;62;274;0;"Any";"[{""Name"": ""Critical Up V"", ""Type"": ""Aux Core"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""7.2%""},{""Name"": ""Gold Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""9.0%""},{""Name"": ""0-Battle Course+"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.0%""},{""Name"": ""Hero Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Hero Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.5%""}]";0;0
846;"Perplexed Stoyan";"Unique";77;0;47;0;381;0;"Any";"[{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""13.0%""},{""Name"": ""Rare Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Shield Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Aggro Attack Up III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.0%""},{""Name"": ""Arts Aggro Boost III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.6%""},{""Name"": ""Specials Lv 3 Plus III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Shield Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Shield Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""}]";0;0
847;"Deep Serprond";"Challenge";77;0;60;0;1;0;"Challenge";"[]";0;0
848;"Sword Serprond";"Challenge";77;0;68;0;1;0;"Challenge";"[]";0;0
849;"Illumi Skeeter";"Normal";78;0;35;44;180;0;"Any";"[{""Name"": ""Aerial Hunter II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Smash Resist II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Pentagon Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""12.6%""},{""Name"": ""Spiked Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Spiked Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Spike Defense II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""13.5%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
850;"Linka Skeet";"Minor";78;0;45;49;422;0;"Any";"[{""Name"": ""Ice Def Up IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Smash Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Shackle Blade Resist III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""11.2%""},{""Name"": ""Shoulder to Shoulder IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""9.8%""},{""Name"": ""Hero Gloves"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Hero Gloves"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
851;"Mishgal Skeeter";"Normal";78;0;44;49;282;0;"Any";"[{""Name"": ""Electric Def Up IV"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Spike Defense III"", ""Type"": ""Aux Core"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""12.0%""},{""Name"": ""Shield Attachment"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Hero Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Hero Pauldrons"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
852;"Noog Skeeter";"Normal";78;0;24;26;213;0;"Any";"[{""Name"": ""Electric Def Up II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Mint Potpourri"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Mint Potpourri"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Classic Medal"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Classic Medal"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""5.0%""}]";0;0
853;"Noog Skeeter";"Quest";78;0;31;0;234;0;"Quest";"[{""Name"": ""Ice Def Up II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.8%""},{""Name"": ""Steel Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Gear Vest"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Gear Vest"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Apprentice Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""7.2%""},{""Name"": ""Apprentice Vambraces"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""4.8%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""5.0%""},{""Name"": ""Sensitive Documents (QE)"", ""Type"": ""Key Item"", ""Rarity"": """", ""Rate"": ""100%""}]";0;0
854;"Yellow Skeeter";"Minor";78;0;23;25;115;0;"Any";"[{""Name"": ""Specials Lv 4 Plus I"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Affinity MAX Acc I"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Affinity MAX Evade I"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""10.0%""},{""Name"": ""Appealing Lamp"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Appealing Lamp"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""5.0%""}]";0;0
855;"Lert Skeeter";"Challenge";78;0;55;0;1;0;"Challenge";"[]";0;0
856;"Teode Skeeter";"Challenge";78;0;28;0;1;0;"Challenge";"[]";0;0
857;"Chituk Rapchor";"Normal";79;0;32;34;377;0;"Any";"[{""Name"": ""Telepathy II"", ""Type"": ""Aux Core"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.6%""},{""Name"": ""Wood Chip"", ""Type"": ""Core Chip"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""14.0%""},{""Name"": ""Nacre Choker"", ""Type"": ""Accessory"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""12.0%""},{""Name"": ""Love Thread"", ""Type"": ""Accessory"", ""Rarity"": ""Rare (rarity 2)"", ""Rate"": ""8.4%""},{""Name"": ""Love Thread"", ""Type"": ""Accessory"", ""Rarity"": ""Legendary (rarity 3)"", ""Rate"": ""5.6%""},{""Name"": ""Common Core Crystal"", ""Type"": ""Core Crystal"", ""Rarity"": ""Common (rarity 1)"", ""Rate"": ""7.5%""}]";0;0
